Timestamp,Attack_Type,Fold
2015-12-28 11:18:15,Normal,1
2015-12-28 11:18:16,Normal,3
2015-12-28 11:18:18,Normal,2
2015-12-28 11:18:19,Normal,0
2015-12-28 11:18:20,Normal,0
2015-12-28 11:18:21,Normal,1
2015-12-28 11:18:25,Normal,1
2015-12-28 11:18:26,Normal,3
2015-12-28 11:18:27,Normal,3
2015-12-28 11:18:29,Normal,0
2015-12-28 11:18:31,Normal,1
2015-12-28 11:18:33,Normal,0
2015-12-28 11:18:34,Normal,2
2015-12-28 11:18:35,Normal,3
2015-12-28 11:18:36,Normal,0
2015-12-28 11:18:37,Normal,0
2015-12-28 11:18:38,Normal,2
2015-12-28 11:18:39,Normal,2
2015-12-28 11:18:40,Normal,2
2015-12-28 11:18:41,Normal,3
2015-12-28 11:18:43,Normal,3
2015-12-28 11:18:44,Normal,1
2015-12-28 11:18:45,Normal,1
2015-12-28 11:18:46,Normal,2
2015-12-28 11:18:47,Normal,0
2015-12-28 11:18:49,Normal,2
2015-12-28 11:18:50,Normal,0
2015-12-28 11:18:51,Normal,1
2015-12-28 11:18:53,Normal,3
2015-12-28 11:18:56,Normal,1
2015-12-28 11:18:57,Normal,1
2015-12-28 11:18:58,Normal,2
2015-12-28 11:19:00,Normal,1
2015-12-28 11:19:03,Normal,0
2015-12-28 11:19:04,Normal,0
2015-12-28 11:19:05,Normal,0
2015-12-28 11:19:06,Normal,0
2015-12-28 11:19:07,Normal,0
2015-12-28 11:19:08,Normal,1
2015-12-28 11:19:10,Normal,1
2015-12-28 11:19:11,Normal,2
2015-12-28 11:19:14,Normal,0
2015-12-28 11:19:15,Normal,0
2015-12-28 11:19:16,Normal,2
2015-12-28 11:19:17,Normal,3
2015-12-28 11:19:18,Normal,0
2015-12-28 11:19:20,Normal,3
2015-12-28 11:19:21,Normal,3
2015-12-28 11:19:22,Normal,2
2015-12-28 11:19:24,Normal,3
2015-12-28 11:19:27,Normal,1
2015-12-28 11:19:29,Normal,3
2015-12-28 11:19:30,Normal,2
2015-12-28 11:19:31,Normal,1
2015-12-28 11:19:32,Normal,0
2015-12-28 11:19:34,Normal,2
2015-12-28 11:19:36,Normal,2
2015-12-28 11:19:37,Normal,0
2015-12-28 11:19:38,Normal,0
2015-12-28 11:19:42,Normal,1
2015-12-28 11:19:44,Normal,3
2015-12-28 11:19:45,Normal,2
2015-12-28 11:19:47,Normal,1
2015-12-28 11:19:48,Normal,3
2015-12-28 11:19:50,Normal,0
2015-12-28 11:19:51,Normal,2
2015-12-28 11:19:54,Normal,2
2015-12-28 11:19:55,Normal,1
2015-12-28 11:19:56,Normal,0
2015-12-28 11:19:57,Normal,0
2015-12-28 11:19:59,Normal,3
2015-12-28 11:20:00,Normal,0
2015-12-28 11:20:02,Normal,1
2015-12-28 11:20:04,Normal,2
2015-12-28 11:20:05,Normal,3
2015-12-28 11:20:06,Normal,3
2015-12-28 11:20:08,Normal,2
2015-12-28 11:20:09,Normal,3
2015-12-28 11:20:10,Normal,3
2015-12-28 11:20:11,Normal,3
2015-12-28 11:20:12,Normal,0
2015-12-28 11:20:14,Normal,0
2015-12-28 11:20:17,Normal,3
2015-12-28 11:20:18,Normal,3
2015-12-28 11:20:19,Normal,0
2015-12-28 11:20:20,Normal,0
2015-12-28 11:20:21,Normal,3
2015-12-28 11:20:22,Normal,2
2015-12-28 11:20:24,Normal,1
2015-12-28 11:20:25,Normal,1
2015-12-28 11:20:26,Normal,0
2015-12-28 11:20:27,Normal,1
2015-12-28 11:20:28,Normal,2
2015-12-28 11:20:29,Normal,0
2015-12-28 11:20:30,Normal,2
2015-12-28 11:20:32,Normal,3
2015-12-28 11:20:34,Normal,2
2015-12-28 11:20:35,Normal,1
2015-12-28 11:20:36,Normal,1
2015-12-28 11:20:37,Normal,2
2015-12-28 11:20:38,Normal,3
2015-12-28 11:20:39,Normal,0
2015-12-28 11:20:40,Normal,3
2015-12-28 11:20:41,Normal,3
2015-12-28 11:20:45,Normal,1
2015-12-28 11:20:46,Normal,1
2015-12-28 11:20:47,Normal,0
2015-12-28 11:20:48,Normal,0
2015-12-28 11:20:49,Normal,1
2015-12-28 11:20:52,Normal,2
2015-12-28 11:20:54,Normal,0
2015-12-28 11:20:55,Normal,3
2015-12-28 11:20:56,Normal,2
2015-12-28 11:20:57,Normal,3
2015-12-28 11:20:58,Normal,0
2015-12-28 11:20:59,Normal,2
2015-12-28 11:21:00,Normal,3
2015-12-28 11:21:01,Normal,2
2015-12-28 11:21:03,Normal,1
2015-12-28 11:21:05,Normal,1
2015-12-28 11:21:06,Normal,3
2015-12-28 11:21:07,Normal,2
2015-12-28 11:21:08,Normal,2
2015-12-28 11:21:10,Normal,3
2015-12-28 11:21:11,Normal,1
2015-12-28 11:21:12,Normal,1
2015-12-28 11:21:13,Normal,0
2015-12-28 11:21:15,Normal,2
2015-12-28 11:21:17,Normal,1
2015-12-28 11:21:18,Normal,1
2015-12-28 11:21:19,Normal,2
2015-12-28 11:21:20,Normal,2
2015-12-28 11:21:22,Normal,2
2015-12-28 11:21:23,Normal,1
2015-12-28 11:21:27,Normal,2
2015-12-28 11:21:28,Normal,1
2015-12-28 11:21:31,Normal,2
2015-12-28 11:21:32,Normal,2
2015-12-28 11:21:33,Normal,0
2015-12-28 11:21:35,Normal,1
2015-12-28 11:21:36,Normal,1
2015-12-28 11:21:37,Normal,0
2015-12-28 11:21:38,Normal,2
2015-12-28 11:21:39,Normal,0
2015-12-28 11:21:40,Normal,2
2015-12-28 11:21:41,Normal,1
2015-12-28 11:21:42,Normal,1
2015-12-28 11:21:46,Normal,1
2015-12-28 11:21:47,Normal,1
2015-12-28 11:21:48,Normal,2
2015-12-28 11:21:49,Normal,3
2015-12-28 11:21:50,Normal,2
2015-12-28 11:21:52,Normal,3
2015-12-28 11:21:53,Normal,2
2015-12-28 11:21:55,Normal,0
2015-12-28 11:21:57,Normal,1
2015-12-28 11:21:59,Normal,0
2015-12-28 11:30:59,Normal,2
2015-12-28 11:31:00,Normal,0
2015-12-28 11:31:01,Normal,1
2015-12-28 11:31:02,Normal,1
2015-12-28 11:31:04,Normal,1
2015-12-28 11:31:05,Normal,3
2015-12-28 11:31:07,Normal,0
2015-12-28 11:31:08,Normal,0
2015-12-28 11:31:09,Normal,3
2015-12-28 11:31:10,Normal,3
2015-12-28 11:31:11,Normal,0
2015-12-28 11:31:12,Normal,1
2015-12-28 11:31:14,Normal,1
2015-12-28 11:31:15,Normal,0
2015-12-28 11:31:16,Normal,1
2015-12-28 11:31:17,Normal,2
2015-12-28 11:31:18,Normal,3
2015-12-28 11:31:19,Normal,0
2015-12-28 11:31:20,Normal,3
2015-12-28 11:31:21,Normal,1
2015-12-28 11:31:22,Normal,2
2015-12-28 11:31:24,Normal,1
2015-12-28 11:31:26,Normal,3
2015-12-28 11:31:27,Normal,1
2015-12-28 11:31:28,Normal,1
2015-12-28 11:31:29,Normal,2
2015-12-28 11:31:30,Normal,0
2015-12-28 11:31:31,Normal,1
2015-12-28 11:31:34,Normal,1
2015-12-28 11:31:35,Normal,3
2015-12-28 11:31:36,Normal,1
2015-12-28 11:31:37,Normal,0
2015-12-28 11:31:40,Normal,3
2015-12-28 11:31:41,Normal,2
2015-12-28 11:31:42,Normal,3
2015-12-28 11:31:43,Normal,0
2015-12-28 11:31:45,Normal,2
2015-12-28 11:31:46,Normal,1
2015-12-28 11:31:47,Normal,2
2015-12-28 11:31:48,Normal,1
2015-12-28 11:31:49,Normal,1
2015-12-28 11:31:50,Normal,3
2015-12-28 11:31:51,Normal,0
2015-12-28 11:31:52,Normal,0
2015-12-28 11:31:53,Normal,3
2015-12-28 11:31:55,Normal,3
2015-12-28 11:31:56,Normal,3
2015-12-28 11:31:57,Normal,0
2015-12-28 11:31:59,Normal,1
2015-12-28 11:32:00,Normal,3
2015-12-28 11:32:01,Normal,1
2015-12-28 11:32:02,Normal,3
2015-12-28 11:32:03,Normal,2
2015-12-28 11:32:08,Normal,1
2015-12-28 11:32:09,Normal,1
2015-12-28 11:32:11,Normal,3
2015-12-28 11:32:15,Normal,2
2015-12-28 11:32:17,Normal,1
2015-12-28 11:32:18,Normal,0
2015-12-28 11:32:19,Normal,3
2015-12-28 11:32:20,Normal,0
2015-12-28 11:32:21,Normal,2
2015-12-28 11:32:22,Normal,2
2015-12-28 11:32:23,Normal,3
2015-12-28 11:32:25,Normal,0
2015-12-28 11:32:26,Normal,3
2015-12-28 11:32:27,Normal,1
2015-12-28 11:32:28,Normal,1
2015-12-28 11:32:29,Normal,3
2015-12-28 11:32:30,Normal,2
2015-12-28 11:32:31,Normal,2
2015-12-28 11:32:32,Normal,2
2015-12-28 11:32:35,Normal,2
2015-12-28 11:32:36,Normal,1
2015-12-28 11:32:37,Normal,2
2015-12-28 11:32:38,Normal,2
2015-12-28 11:32:39,Normal,2
2015-12-28 11:32:41,Normal,2
2015-12-28 11:32:42,Normal,0
2015-12-28 11:32:43,Normal,3
2015-12-28 11:32:45,Normal,3
2015-12-28 11:32:46,Normal,1
2015-12-28 11:32:47,Normal,2
2015-12-28 11:32:48,Normal,2
2015-12-28 11:32:50,Normal,3
2015-12-28 11:32:52,Normal,2
2015-12-28 11:32:55,Normal,0
2015-12-28 11:32:56,Normal,3
2015-12-28 11:32:57,Normal,3
2015-12-28 11:32:58,Normal,1
2015-12-28 11:32:59,Normal,3
2015-12-28 11:33:00,Normal,2
2015-12-28 11:33:05,Normal,3
2015-12-28 11:33:06,Normal,3
2015-12-28 11:33:07,Normal,1
2015-12-28 11:33:09,Normal,1
2015-12-28 11:33:10,Normal,3
2015-12-28 11:33:13,Normal,3
2015-12-28 11:33:16,Normal,1
2015-12-28 11:33:17,Normal,3
2015-12-28 11:33:18,Normal,2
2015-12-28 11:33:19,Normal,2
2015-12-28 11:33:20,Normal,2
2015-12-28 11:33:22,Normal,1
2015-12-28 11:33:23,Normal,1
2015-12-28 11:33:25,Normal,1
2015-12-28 11:33:26,Normal,2
2015-12-28 11:33:27,Normal,1
2015-12-28 11:33:28,Normal,3
2015-12-28 11:33:29,Normal,2
2015-12-28 11:33:30,Normal,0
2015-12-28 11:33:31,Normal,1
2015-12-28 11:33:32,Normal,0
2015-12-28 11:33:33,Normal,0
2015-12-28 11:33:34,Normal,1
2015-12-28 11:33:36,Normal,2
2015-12-28 11:33:37,Normal,3
2015-12-28 11:33:38,Normal,0
2015-12-28 11:33:40,Normal,0
2015-12-28 11:33:41,Normal,2
2015-12-28 11:33:43,Normal,0
2015-12-28 11:33:44,Normal,0
2015-12-28 11:33:46,Normal,0
2015-12-28 11:33:47,Normal,3
2015-12-28 11:33:49,Normal,1
2015-12-28 11:33:50,Normal,0
2015-12-28 11:33:51,Normal,1
2015-12-28 11:33:53,Normal,2
2015-12-28 11:33:54,Normal,0
2015-12-28 11:33:56,Normal,0
2015-12-28 11:33:59,Normal,3
2015-12-28 11:34:00,Normal,0
2015-12-28 11:34:01,Normal,0
2015-12-28 11:34:08,Normal,1
2015-12-28 11:34:09,Normal,0
2015-12-28 11:34:10,Normal,3
2015-12-28 11:34:11,Normal,3
2015-12-28 11:34:12,Normal,3
2015-12-28 11:34:13,Normal,0
2015-12-28 11:34:14,Normal,0
2015-12-28 11:34:16,Normal,3
2015-12-28 11:34:17,Normal,2
2015-12-28 11:34:18,Normal,3
2015-12-28 11:34:19,Normal,3
2015-12-28 11:34:20,Normal,3
2015-12-28 11:34:22,Normal,3
2015-12-28 11:34:23,Normal,2
2015-12-28 11:34:24,Normal,3
2015-12-28 11:34:26,Normal,1
2015-12-28 11:34:27,Normal,0
2015-12-28 11:34:28,Normal,3
2015-12-28 11:34:29,Normal,3
2015-12-28 11:34:30,Normal,3
2015-12-28 11:34:31,Normal,3
2015-12-28 11:34:32,Normal,2
2015-12-28 11:34:33,Normal,0
2015-12-28 11:34:34,Normal,0
2015-12-28 11:34:36,Normal,0
2015-12-28 11:34:37,Normal,1
2015-12-28 11:34:38,Normal,1
2015-12-28 11:34:39,Normal,1
2015-12-28 11:34:41,Normal,3
2015-12-28 11:34:42,Normal,3
2015-12-28 11:34:43,Normal,3
2015-12-28 11:34:44,Normal,1
2015-12-28 11:34:47,Normal,1
2015-12-28 11:34:48,Normal,3
2015-12-28 11:34:49,Normal,0
2015-12-28 11:34:50,Normal,2
2015-12-28 11:34:51,Normal,1
2015-12-28 11:34:52,Normal,1
2015-12-28 11:34:54,Normal,0
2015-12-28 11:34:56,Normal,3
2015-12-28 11:34:57,Normal,2
2015-12-28 11:35:00,Normal,1
2015-12-28 11:35:01,Normal,2
2015-12-28 11:35:02,Normal,3
2015-12-28 11:35:04,Normal,2
2015-12-28 11:35:06,Normal,1
2015-12-28 11:35:07,Normal,3
2015-12-28 11:35:08,Normal,2
2015-12-28 11:35:09,Normal,0
2015-12-28 11:35:10,Normal,0
2015-12-28 11:35:11,Normal,3
2015-12-28 11:35:13,Normal,3
2015-12-28 11:35:14,Normal,2
2015-12-28 11:35:15,Normal,1
2015-12-28 11:35:18,Normal,1
2015-12-28 11:35:20,Normal,2
2015-12-28 11:35:21,Normal,0
2015-12-28 11:35:22,Normal,3
2015-12-28 11:35:23,Normal,3
2015-12-28 11:35:24,Normal,1
2015-12-28 11:35:25,Normal,3
2015-12-28 11:35:27,Normal,2
2015-12-28 11:35:28,Normal,1
2015-12-28 11:35:29,Normal,2
2015-12-28 11:35:32,Normal,1
2015-12-28 11:35:33,Normal,1
2015-12-28 11:35:34,Normal,3
2015-12-28 11:35:35,Normal,1
2015-12-28 11:35:37,Normal,2
2015-12-28 11:35:38,Normal,1
2015-12-28 11:35:39,Normal,2
2015-12-28 11:35:41,Normal,1
2015-12-28 11:35:42,Normal,0
2015-12-28 11:35:44,Normal,0
2015-12-28 11:35:45,Normal,0
2015-12-28 11:35:47,Normal,2
2015-12-28 11:35:48,Normal,2
2015-12-28 11:35:49,Normal,1
2015-12-28 11:35:53,Normal,1
2015-12-28 11:35:55,Normal,1
2015-12-28 11:35:58,Normal,2
2015-12-28 11:35:59,Normal,2
2015-12-28 11:36:00,Normal,0
2015-12-28 11:36:01,Normal,3
2015-12-28 11:36:02,Normal,3
2015-12-28 11:36:04,Normal,1
2015-12-28 11:36:05,Normal,0
2015-12-28 11:36:08,Normal,3
2015-12-28 11:36:09,Normal,3
2015-12-28 11:36:10,Normal,2
2015-12-28 11:36:13,Normal,2
2015-12-28 11:36:14,Normal,3
2015-12-28 11:36:15,Normal,1
2015-12-28 11:36:17,Normal,0
2015-12-28 11:36:19,Normal,3
2015-12-28 11:36:20,Normal,3
2015-12-28 11:36:22,Normal,1
2015-12-28 11:36:23,Normal,3
2015-12-28 11:36:24,Normal,3
2015-12-28 11:36:27,Normal,0
2015-12-28 11:36:29,Normal,1
2015-12-28 11:36:30,Normal,0
2015-12-28 11:36:31,Normal,2
2015-12-28 11:36:32,Normal,3
2015-12-28 11:36:33,Normal,3
2015-12-28 11:36:34,Normal,1
2015-12-28 11:36:35,Normal,2
2015-12-28 11:36:38,Normal,0
2015-12-28 11:36:39,Normal,1
2015-12-28 11:36:40,Normal,1
2015-12-28 11:36:41,Normal,3
2015-12-28 11:36:42,Normal,0
2015-12-28 11:36:44,Normal,2
2015-12-28 11:36:45,Normal,3
2015-12-28 11:36:47,Normal,2
2015-12-28 11:36:49,Normal,2
2015-12-28 11:36:50,Normal,0
2015-12-28 11:36:51,Normal,2
2015-12-28 11:36:52,Normal,3
2015-12-28 11:36:54,Normal,2
2015-12-28 11:36:56,Normal,2
2015-12-28 11:36:59,Normal,0
2015-12-28 11:37:02,Normal,2
2015-12-28 11:37:03,Normal,1
2015-12-28 11:37:05,Normal,1
2015-12-28 11:37:06,Normal,3
2015-12-28 11:37:08,Normal,1
2015-12-28 11:37:11,Normal,3
2015-12-28 11:37:12,Normal,2
2015-12-28 11:37:13,Normal,1
2015-12-28 11:37:14,Normal,0
2015-12-28 11:37:15,Normal,0
2015-12-28 11:37:16,Normal,0
2015-12-28 11:37:18,Normal,0
2015-12-28 11:37:19,Normal,2
2015-12-28 11:37:20,Normal,0
2015-12-28 11:37:21,Normal,0
2015-12-28 11:37:22,Normal,3
2015-12-28 11:37:23,Normal,3
2015-12-28 11:37:24,Normal,0
2015-12-28 11:37:25,Normal,2
2015-12-28 11:37:26,Normal,3
2015-12-28 11:37:28,Normal,1
2015-12-28 11:37:29,Normal,1
2015-12-28 11:37:30,Normal,2
2015-12-28 11:37:32,Normal,3
2015-12-28 11:37:33,Normal,3
2015-12-28 11:37:35,Normal,1
2015-12-28 11:37:36,Normal,3
2015-12-28 11:37:38,Normal,2
2015-12-28 11:37:39,Normal,3
2015-12-28 11:37:41,Normal,3
2015-12-28 11:37:42,Normal,0
2015-12-28 11:37:43,Normal,2
2015-12-28 11:37:45,Normal,0
2015-12-28 11:37:46,Normal,1
2015-12-28 11:37:48,Normal,3
2015-12-28 11:37:49,Normal,3
2015-12-28 11:37:50,Normal,0
2015-12-28 11:37:52,Normal,1
2015-12-28 11:37:53,Normal,2
2015-12-28 11:37:54,Normal,2
2015-12-28 11:37:55,Normal,0
2015-12-28 11:37:56,Normal,1
2015-12-28 11:37:58,Normal,2
2015-12-28 11:38:00,Normal,1
2015-12-28 11:38:01,Normal,1
2015-12-28 11:38:02,Normal,2
2015-12-28 11:38:03,Normal,2
2015-12-28 11:38:04,Normal,1
2015-12-28 11:38:06,Normal,0
2015-12-28 11:38:08,Normal,2
2015-12-28 11:38:09,Normal,0
2015-12-28 11:38:10,Normal,0
2015-12-28 11:38:11,Normal,2
2015-12-28 11:38:12,Normal,0
2015-12-28 11:38:14,Normal,2
2015-12-28 11:38:15,Normal,1
2015-12-28 11:38:16,Normal,0
2015-12-28 11:38:18,Normal,1
2015-12-28 11:38:21,Normal,2
2015-12-28 11:38:22,Normal,2
2015-12-28 11:38:23,Normal,3
2015-12-28 11:38:24,Normal,0
2015-12-28 11:38:25,Normal,3
2015-12-28 11:38:28,Normal,1
2015-12-28 11:38:29,Normal,1
2015-12-28 11:38:30,Normal,3
2015-12-28 11:38:31,Normal,2
2015-12-28 11:38:32,Normal,1
2015-12-28 11:38:33,Normal,1
2015-12-28 11:38:34,Normal,0
2015-12-28 11:38:35,Normal,0
2015-12-28 11:38:36,Normal,1
2015-12-28 11:38:37,Normal,2
2015-12-28 11:38:39,Normal,1
2015-12-28 11:38:40,Normal,1
2015-12-28 11:38:41,Normal,0
2015-12-28 11:38:42,Normal,2
2015-12-28 11:38:43,Normal,2
2015-12-28 11:38:44,Normal,2
2015-12-28 11:38:45,Normal,2
2015-12-28 11:38:46,Normal,0
2015-12-28 11:38:47,Normal,0
2015-12-28 11:38:51,Normal,3
2015-12-28 11:38:52,Normal,1
2015-12-28 11:38:53,Normal,3
2015-12-28 11:38:54,Normal,0
2015-12-28 11:38:55,Normal,2
2015-12-28 11:38:56,Normal,2
2015-12-28 11:38:57,Normal,0
2015-12-28 11:38:59,Normal,2
2015-12-28 11:39:00,Normal,1
2015-12-28 11:39:01,Normal,2
2015-12-28 11:39:02,Normal,3
2015-12-28 11:39:03,Normal,0
2015-12-28 11:39:05,Normal,3
2015-12-28 11:39:06,Normal,2
2015-12-28 11:39:07,Normal,2
2015-12-28 11:39:09,Normal,2
2015-12-28 11:39:10,Normal,2
2015-12-28 11:39:11,Normal,0
2015-12-28 11:39:12,Normal,1
2015-12-28 11:39:13,Normal,2
2015-12-28 11:39:14,Normal,0
2015-12-28 11:39:16,Normal,1
2015-12-28 11:39:19,Normal,1
2015-12-28 11:39:20,Normal,0
2015-12-28 11:39:21,Normal,1
2015-12-28 11:39:23,Normal,1
2015-12-28 11:39:24,Normal,2
2015-12-28 11:39:25,Normal,1
2015-12-28 11:39:26,Normal,3
2015-12-28 11:39:27,Normal,1
2015-12-28 11:39:29,Normal,1
2015-12-28 11:39:30,Normal,1
2015-12-28 11:39:32,Normal,0
2015-12-28 11:39:33,Normal,1
2015-12-28 11:39:34,Normal,2
2015-12-28 11:39:35,Normal,0
2015-12-28 11:39:36,Normal,1
2015-12-28 11:39:37,Normal,0
2015-12-28 11:39:39,Normal,2
2015-12-28 11:39:40,Normal,3
2015-12-28 11:39:41,Normal,3
2015-12-28 11:39:42,Normal,3
2015-12-28 11:39:43,Normal,3
2015-12-28 11:39:44,Normal,2
2015-12-28 11:39:45,Normal,3
2015-12-28 11:39:46,Normal,0
2015-12-28 11:39:49,Normal,1
2015-12-28 11:39:51,Normal,3
2015-12-28 11:39:53,Normal,2
2015-12-28 11:39:54,Normal,0
2015-12-28 11:39:55,Normal,2
2015-12-28 11:39:57,Normal,0
2015-12-28 11:39:59,Normal,0
2015-12-28 11:40:00,Normal,2
2015-12-28 11:40:01,Normal,3
2015-12-28 11:40:03,Normal,0
2015-12-28 11:40:05,Normal,0
2015-12-28 11:40:06,Normal,0
2015-12-28 11:40:07,Normal,2
2015-12-28 11:40:09,Normal,2
2015-12-28 11:40:10,Normal,3
2015-12-28 11:40:12,Normal,0
2015-12-28 11:40:13,Normal,3
2015-12-28 11:40:14,Normal,3
2015-12-28 11:40:15,Normal,2
2015-12-28 11:40:16,Normal,0
2015-12-28 11:40:17,Normal,2
2015-12-28 11:40:18,Normal,3
2015-12-28 11:40:20,Normal,3
2015-12-28 11:40:21,Normal,0
2015-12-28 11:40:22,Normal,3
2015-12-28 11:40:25,Normal,2
2015-12-28 11:40:27,Normal,3
2015-12-28 11:40:31,Normal,2
2015-12-28 11:40:32,Normal,2
2015-12-28 11:40:33,Normal,1
2015-12-28 11:40:35,Normal,0
2015-12-28 11:40:36,Normal,2
2015-12-28 11:40:37,Normal,0
2015-12-28 11:40:38,Normal,0
2015-12-28 11:40:40,Normal,3
2015-12-28 11:40:41,Normal,1
2015-12-28 11:40:42,Normal,3
2015-12-28 11:40:44,Normal,2
2015-12-28 11:40:45,Normal,2
2015-12-28 11:40:46,Normal,0
2015-12-28 11:40:47,Normal,1
2015-12-28 11:40:48,Normal,1
2015-12-28 11:40:50,Normal,2
2015-12-28 11:40:51,Normal,2
2015-12-28 11:40:52,Normal,2
2015-12-28 11:40:53,Normal,0
2015-12-28 11:40:55,Normal,1
2015-12-28 11:40:56,Normal,3
2015-12-28 11:40:57,Normal,3
2015-12-28 11:40:58,Normal,1
2015-12-28 11:41:00,Normal,0
2015-12-28 11:41:01,Normal,0
2015-12-28 11:41:02,Normal,1
2015-12-28 11:41:03,Normal,0
2015-12-28 11:41:04,Normal,2
2015-12-28 11:41:05,Normal,3
2015-12-28 11:41:06,Normal,1
2015-12-28 11:41:08,Normal,3
2015-12-28 11:41:10,Normal,1
2015-12-28 11:41:11,Normal,3
2015-12-28 11:41:12,Normal,2
2015-12-28 11:41:13,Normal,0
2015-12-28 11:41:14,Normal,3
2015-12-28 11:41:16,Normal,0
2015-12-28 11:41:17,Normal,1
2015-12-28 11:41:18,Normal,2
2015-12-28 11:41:20,Normal,3
2015-12-28 11:41:22,Normal,1
2015-12-28 11:41:23,Normal,3
2015-12-28 11:41:27,Normal,2
2015-12-28 11:41:32,Normal,1
2015-12-28 11:41:34,Normal,2
2015-12-28 11:41:36,Normal,3
2015-12-28 11:41:37,Normal,2
2015-12-28 11:41:38,Normal,2
2015-12-28 11:41:40,Normal,1
2015-12-28 11:41:41,Normal,2
2015-12-28 11:41:44,Normal,0
2015-12-28 11:41:45,Normal,2
2015-12-28 11:41:46,Normal,2
2015-12-28 11:41:47,Normal,2
2015-12-28 11:41:48,Normal,3
2015-12-28 11:41:50,Normal,3
2015-12-28 11:41:51,Normal,2
2015-12-28 11:41:52,Normal,3
2015-12-28 11:41:54,Normal,0
2015-12-28 11:41:55,Normal,2
2015-12-28 11:41:56,Normal,3
2015-12-28 11:41:57,Normal,3
2015-12-28 11:41:58,Normal,3
2015-12-28 11:41:59,Normal,0
2015-12-28 11:42:01,Normal,0
2015-12-28 11:42:02,Normal,0
2015-12-28 11:42:03,Normal,0
2015-12-28 11:42:04,Normal,0
2015-12-28 11:42:05,Normal,1
2015-12-28 11:42:07,Normal,2
2015-12-28 11:42:09,Normal,3
2015-12-28 11:42:11,Normal,0
2015-12-28 11:42:12,Normal,3
2015-12-28 11:42:13,Normal,0
2015-12-28 11:42:15,Normal,2
2015-12-28 11:42:16,Normal,3
2015-12-28 11:42:17,Normal,1
2015-12-28 11:42:18,Normal,2
2015-12-28 11:42:19,Normal,0
2015-12-28 11:42:21,Normal,2
2015-12-28 11:42:22,Normal,3
2015-12-28 11:42:23,Normal,2
2015-12-28 11:42:25,Normal,2
2015-12-28 11:42:26,Normal,0
2015-12-28 11:42:27,Normal,1
2015-12-28 11:42:28,Normal,0
2015-12-28 11:42:29,Normal,1
2015-12-28 11:42:31,Normal,1
2015-12-28 11:42:32,Normal,0
2015-12-28 11:42:34,Normal,3
2015-12-28 11:42:36,Normal,2
2015-12-28 11:42:37,Normal,2
2015-12-28 11:42:39,Normal,2
2015-12-28 11:42:42,Normal,2
2015-12-28 11:42:43,Normal,1
2015-12-28 11:42:46,Normal,3
2015-12-28 11:42:49,Normal,1
2015-12-28 11:42:54,Normal,2
2015-12-28 11:42:56,Normal,3
2015-12-28 11:42:57,Normal,1
2015-12-28 11:42:58,Normal,0
2015-12-28 11:43:01,Normal,2
2015-12-28 11:43:02,Normal,2
2015-12-28 11:43:03,Normal,3
2015-12-28 11:43:04,Normal,3
2015-12-28 11:43:05,Normal,2
2015-12-28 11:43:06,Normal,3
2015-12-28 11:43:07,Normal,2
2015-12-28 11:43:09,Normal,0
2015-12-28 11:43:11,Normal,3
2015-12-28 11:43:12,Normal,1
2015-12-28 11:43:13,Normal,0
2015-12-28 11:43:14,Normal,0
2015-12-28 11:43:15,Normal,1
2015-12-28 11:43:17,Normal,0
2015-12-28 11:43:18,Normal,2
2015-12-28 11:43:19,Normal,1
2015-12-28 11:43:22,Normal,1
2015-12-28 11:43:23,Normal,2
2015-12-28 11:43:26,Normal,0
2015-12-28 11:43:32,Normal,2
2015-12-28 11:43:34,Normal,2
2015-12-28 11:43:36,Normal,0
2015-12-28 11:43:37,Normal,0
2015-12-28 11:43:38,Normal,0
2015-12-28 11:43:39,Normal,0
2015-12-28 11:43:43,Normal,2
2015-12-28 11:43:44,Normal,3
2015-12-28 11:43:45,Normal,0
2015-12-28 11:43:46,Normal,2
2015-12-28 11:43:47,Normal,0
2015-12-28 11:43:48,Normal,2
2015-12-28 11:43:49,Normal,1
2015-12-28 11:43:50,Normal,3
2015-12-28 11:43:52,Normal,2
2015-12-28 11:43:53,Normal,0
2015-12-28 11:43:54,Normal,2
2015-12-28 11:43:56,Normal,3
2015-12-28 11:43:57,Normal,2
2015-12-28 11:43:58,Normal,1
2015-12-28 11:43:59,Normal,3
2015-12-28 11:44:00,Normal,3
2015-12-28 11:44:02,Normal,1
2015-12-28 11:44:03,Normal,2
2015-12-28 11:44:04,Normal,2
2015-12-28 11:44:06,Normal,1
2015-12-28 11:44:07,Normal,3
2015-12-28 11:44:08,Normal,2
2015-12-28 11:44:09,Normal,1
2015-12-28 11:44:10,Normal,0
2015-12-28 11:44:12,Normal,0
2015-12-28 11:44:14,Normal,2
2015-12-28 11:44:15,Normal,1
2015-12-28 11:44:15,Normal,1
2015-12-28 11:44:16,Normal,1
2015-12-28 11:44:16,Normal,1
2015-12-28 11:44:17,Normal,1
2015-12-28 11:44:17,Normal,1
2015-12-28 11:44:18,Normal,0
2015-12-28 11:44:18,Normal,0
2015-12-28 11:44:20,Normal,2
2015-12-28 11:44:20,Normal,2
2015-12-28 11:44:21,Normal,3
2015-12-28 11:44:22,Normal,3
2015-12-28 11:44:22,Normal,3
2015-12-28 11:44:23,Normal,2
2015-12-28 11:44:23,Normal,2
2015-12-28 11:44:24,Normal,2
